,paper,authors,title,abstract,cathegory
1472,2502.01852,"['Singh, Aditya N.', 'Das, Avishek', 'Limmer, David T.']",Variational path sampling of rare dynamical events,"This article reviews the concepts and methods of variational path sampling. These methods allow computational studies of rare events in systems driven arbitrarily far from equilibrium. Based upon a statistical mechanics of trajectory space and leveraging the theory of large deviations, they provide a perspective with which dynamical phenomena can be studied with the same types of ensemble reweighting ideas that have been used for static equilibrium properties. Applications to chemical, material, and biophysical systems are highlighted.",Chemical Physics
1473,2502.01877,"['Lai, K. -F.', 'Ubachs, W.', 'Beyer, M.']",Precision measurement of the last bound states in H$_2$ and determination of the H + H scattering length,"The binding energies of the five bound rotational levels $J=0-4$ in the highest vibrational level $v=14$ in the X$^1\Sigma_g^+$ ground electronic state of H$_2$ were measured in a three-step ultraviolet-laser experiment. Two-photon UV-photolysis of H$_2$S produced population in these high-lying bound states, that were subsequently interrogated at high precision via Doppler-free spectroscopy of the F$^1\Sigma_g^+$ - X$^1\Sigma_g^+$ system. A third UV-laser was used for detection through auto-ionizing resonances. The experimentally determined binding energies were found to be in excellent agreement with calculations based on non-adiabatic perturbation theory, also including relativistic and quantum electrodynamical contributions. The $s$-wave scattering length of the H + H system is derived from the binding energy of the last bound $J=0$ level via a direct semi-empirical approach, yielding a value of $a_s$ = 0.2724(5) $a_0$, in good agreement with a result from a previously followed theoretical approach. The subtle effect of the $m\alpha^4$ relativity contribution to $a_s$ was found to be significant. In a similar manner a value for the $p$-wave scattering volume is determined via the $J=1$ binding energy yielding $a_p$ = -134.0000(6) $a_0^3$. The binding energy of the last bound state in H$_2$, the ($v=14$, $J=4$) level, is determined at 0.023(4) cm$^{-1}$, in good agreement with calculation. The effect of the hyperfine substructure caused by the two hydrogen atoms at large internuclear separation, giving rise to three distinct dissociation limits, is discussed.",Atomic Physics
1474,2502.01883,"['Hazra, Swarnaditya', 'Picardo, Jason R.']",Aerosol deposition in mucus-lined ciliated airways,"We study the transport and deposition of inhaled aerosols in a mid-generation, mucus-lined lung airway, with the aim of understanding if and how airborne particles can avoid the mucus and deposit on the airway wall -- an outcome that is harmful in case of allergens and pathogens but beneficial in case of aerosolized drugs. We adopt the weighted-residual integral boundary-layer model of Dietze and Ruyer-Quil (J. Fluid Mech., vol. 762, 2015, pp. 68-109) to describe the dynamics of the mucus-air interface, as well as the flow in both phases. The transport of mucus induced by wall-attached cilia is also considered, via a coarse-grained boundary condition at the base of the mucus. We show that the capillary-driven Rayleigh-Plateau instability plays an important role in particle deposition by drawing the mucus into large annular humps and leaving substantial areas of the wall exposed to particles. We find, counter-intuitively, that these mucus-depleted zones enlarge on increasing the mucus volume fraction. Particles spanning a range of sizes (0.1 to 50 microns) are modelled using the Maxey-Riley equation, augmented with Brownian forces. We find a non-monotonic dependence of deposition on size. Small particles diffuse across streamlines due to Brownian motion, while large particles are thrown off streamlines by inertial forces -- particularly when air flows past mucus humps. Intermediate-sized particles are tracer-like and deposit the least. Remarkably, increasing the mucus volume need not increase entrapment: the effect depends on particle-size, because more mucus produces not only deeper humps that intercept inertial particles, but also larger depleted-zones that enable diffusive particles to deposit on the wall.",Fluid Dynamics
1475,2502.01893,"['Fuentes-Cobas, L. E.', 'Fuentes-Montero, M. E.']",Adding an Einsteinian motivation to key discussions in an electromagnetism course,"This paper aims to provide physics teachers with tools to help deepen the understanding of the laws of electromagnetism. The fundamental contributions of our proposal are: a) to use quotes from mythical characters in the history of science as a motivating educational resource; b) to promote the discussion of striking and fundamental topics; c) to mention diverse approaches and stimulate the search for correct answers to provocative questions. Citations from Einstein refer to principal contributions made by Newton, Maxwell and himself. Emphasis is placed on the cognitive value of differential (local, infinitesimal) analysis of fundamental concepts (field structure, causality, field relativistic transformations). The unity of electromagnetism is analyzed from the point of view of special relativity. It is clarified that descriptions suggesting that the magnetic field is dispensable are contrary to the Einstenian approach: they assume that, to describe the interaction between moving charges, there is a preferred coordinate system for each particular problem. An introductory presentation of the tensor form of Maxwell equations is provided.",Physics Education
1476,2502.01982,"['Schuster, Gerard. T.', 'Li, Jing', 'Hanafy, Sherif', 'Thompson, Vaughn', 'Farrell, Jamie Mark', 'Trentman, Daniel']",Rocketquake Seismology with a Falcon 9 Rocket Source,"We investigate the feasibility of using rocket launches, specifically rocketquakes, as a seismic source to image subsurface velocity and geology of planetary bodies. Toward this goal, we record the seismic vibrations excited by a Falcon 9 rocket launch from Vandenberg Space Force Base (SFB) near Lompoc, California. Nine passive three-component (3C) seismometers were deployed every 18.75 meters along a 45-degree line from the launch site starting at the offset of about 7 km kilometers from the launch pad. Results show that coherent body waves can be recorded with a P-velocity of more than 2.0 km/s and a penetration depth of 1 km or deeper. Stronger Rayleigh waves were also recorded and inverted to give an S-velocity profile to a depth of 60 m. Notably, a 3C recorder placed approximately 15 km from the launch site did not capture any discernible body wave arrivals. The imaging techniques employed for rocketquake seismology integrate inversion methods from earthquake and exploration seismology, yielding the P- and S-velocity profiles of the subsurface. These results suggest that rocket launches as seismic sources will provide unprecedented opportunities for identifying the subsurface hazards, faults, tunnels, water ice, and mineral deposits of planetary bodies and their moons.",Geophysics
1477,2502.01994,"['Callaghan, Kristina', 'Kestin, Greg', 'Klales, Anna', 'McCarty, Logan', 'Deslauriers, Louis']",Active Learning Through Flexible Collaborative Exams: Improving STEM Assessments,"Two-stage exams, which pair a traditional individual exam with a subsequent collaborative exam, are widely popular with both students and faculty for fostering deep engagement, collaboration, and immediate feedback. Over the last decade, this assessment model has gained substantial traction in STEM college courses; however, holding both stages during class sessions often limits the full potential of two-stage exams, deterring many instructors from adopting them. To accommodate these constraints, instructors must either reduce the exam's content depth and coverage, or hold evening, in-person exam sessions at fixed times, which can often be impractical for students and faculty with external commitments. In this paper, we introduce an alternative asynchronous approach that allows the collaborative portion to be completed unsupervised and outside of regular class hours, within 48 hours of the individual exam. This method not only eases logistical constraints but also allows more time for collaboration, potentially enhancing feedback quality. Our findings show that students equate their engagement, collaboration, and feedback quality during the asynchronous collaborative exam with that of standard in-class exams and show signs of retention of learning. This cost-effective approach requires no extra time or resources and could promote widespread adoption of this effective assessment method, especially in online-only and general STEM courses.",Physics Education
1478,2502.02008,"['Rubin, Tal', 'Fisch, Nathaniel J.']",Ponderomotive barriers in rotating mirror devices using static fields,"Particularly for aneutronic fusion schemes, it is advantageous to manipulate the fuel species differently from one another, as well as expel ash promptly. The ponderomotive effect can be used to selectively manipulate particles. It is commonly a result of particle-wave interactions and has a complex dependence on the particle charge and mass, enabling species-selectivity. If the plasma is rotating, e.g. due to $\mathbf{E} \times \mathbf{B}$ motion, the ponderomotive effect can be generated using static (i.e., time-independent) perturbations to the electric and magnetic fields, which can be significantly cheaper to produce than time-dependent waves. This feature can be particularly useful in rotating mirror machines where mirror confinement can be enhanced by rotation, both through centrifugal confinement and additionally through a ponderomotive interaction with a static azimuthal perturbation. Some static perturbations generate a ponderomotive barrier, other perturbations can generate either a repulsive barrier or an attractive ponderomotive well which can be used to attract particles of a certain species while repelling another. The viability of each of these effects depends on the specifics of the rotation profile and temperature, and the resultant dispersion relation in the rotating plasma.",Plasma Physics
1479,2502.02073,"['Fujihashi, Yuta', 'Iso, Ozora', 'Shimizu, Ryosuke', 'Ishizaki, Akihito']",Two-dimensional fluorescence spectroscopy with quantum entangled photons and time- and frequency-resolved two-photon coincidence detection,"Recent theoretical studies in quantum spectroscopy have emphasized the potential of non-classical correlations in entangled photon pairs for selectively targeting specific nonlinear optical processes in nonlinear optical responses. However, because of the extremely low intensity of the nonlinear optical signal generated by irradiating molecules with entangled photon pairs, time-resolved spectroscopic measurements using entangled photons have yet to be experimentally implemented. In this paper, we theoretically propose a quantum spectroscopy measurement employing a time-resolved fluorescence approach that aligns with the capabilities of current photon detection technologies. The proposed quantum spectroscopy affords two remarkable advantages over conventional two-dimensional electronic spectroscopy. First, it enables the acquisition of two-dimensional spectra without requiring control over multiple pulsed lasers. Second, it reduces the complexity of the spectra because the spectroscopic signal is contingent upon the nonlinear optical process of spontaneous emission. These advantages are similar to those achieved in a previous study [Fujihashi et al., J. Chem. Phys. 160, 104201 (2024)]. However, our approach achieves sufficient signal intensities that can be readily detected using existing photon detection technologies, thereby rendering it a practicable. Our findings will potentially facilitate the first experimental real-time observation of dynamic processes in molecular systems using quantum entangled photon pairs.",Chemical Physics
1480,2502.02102,"['Breitenmoser, David', 'Stabilini, Alberto', 'Kasprzak, Malgorzata Magdalena', 'Mayer, Sabine']",Development and validation of a high-fidelity full-spectrum Monte Carlo model for the Swiss airborne gamma-ray spectrometry system,"Airborne Gamma-Ray Spectrometry (AGRS) is a critical tool for radiological emergency response, enabling the rapid identification and quantification of hazardous terrestrial radionuclides over large areas. However, existing calibration methods are limited to a few gamma-ray sources, excluding most radionuclides released in severe nuclear accidents and nuclear weapon detonations, compromising effective response and risk assessment. Here, we present a high-fidelity Monte Carlo model that overcomes these limitations, offering full-spectrum calibration for any gamma-ray source. Unlike previous approaches, our model integrates a detailed mass model of the aircraft and a calibrated non-proportional scintillation model, enabling accurate event-by-event predictions of the spectrometer's response to arbitrarily complex gamma-ray fields. Validation in near-, mid-, and far-field scenarios demonstrates that the model not only addresses major deficiencies of previous approaches but also achieves the accuracy required to supersede empirical calibration methods. This advancement enables high-fidelity spectral signature generation for any gamma-ray source, reduces calibration time and costs, minimizes reliance on high-intensity sources, and eliminates related radioactive waste. The approach presented here is a critical step toward integrating advanced full-spectrum data reduction methods for AGRS, unlocking new capabilities beyond emergency response, such as atmospheric cosmic-ray flux quantification for geophysics and trace-level airborne radionuclide identification for nuclear security.",Instrumentation and Detectors
1481,2502.02114,"['Danielsen, Dorte R.', 'Lassaline, Nolan', 'Linde, Sander J.', 'Nielsen, Magnus V.', 'Zambrana-Puyalto, Xavier', 'Sarbajna, Avishek', 'Nguyen, Duc Hieu', 'Booth, Timothy J.', 'Stenger, Nicolas', 'Raza, Søren']",Fourier-Tailored Light-Matter Coupling in van der Waals Heterostructures,"Dielectric structures can support low-absorption optical modes, which are attractive for engineering light-matter interactions with excitonic resonances in two-dimensional (2D) materials. However, the coupling strength is often limited by the electromagnetic field being confined inside the dielectric, reducing spatial overlap with the active excitonic material. Here, we demonstrate a scheme for enhanced light-matter coupling by embedding excitonic tungsten disulfide (WS$_2$) within dielectric hexagonal boron nitride (hBN), forming a van der Waals (vdW) heterostructure that optimizes the field overlap and alignment between excitons and optical waveguide modes. To tailor diffractive coupling between free-space light and the waveguide modes in the vdW heterostructure, we fabricate Fourier surfaces in the top hBN layer using thermal scanning-probe lithography and etching, producing sinusoidal topographic landscapes with nanometer precision. We observe the formation of exciton-polaritons with a Rabi splitting indicating that the system is at the onset of strong coupling. These results demonstrate the potential of Fourier-tailored vdW heterostructures for exploring advanced optoelectronic and quantum devices.",Optics
1482,2502.02117,"['Vasileiadis, Nikolaos', 'Mavropoulis, Alexandros', 'Loukas, Panagiotis', 'Sirakoulis, Georgios Ch', 'Dimitrakis, Panagiotis']",Analysis of random telegraph noise in resistive memories: The case of unstable filaments,"Through Random Telegraph Noise (RTN) analysis, valuable information can be provided about the role of defect traps in fine tuning and reading of the state of a nanoelectronic device. However, time domain analysis techniques exhibit their limitations in case where unstable RTN signals occur. These instabilities are a common issue in Multi-Level Cells (MLC) of resistive memories (ReRAM), when the tunning protocol fails to find a perfectly stable resistance state, which in turn brings fluctuations to the RTN signal especially in long time measurements and cause severe errors in the estimation of the distribution of time constants of the observed telegraphic events, i.e., capture/emission of carriers from traps. In this work, we analyze the case of the unstable filaments in silicon nitride-based ReRAM devices and propose an adaptive filter implementing a moving-average detrending method in order to flatten unstable RTN signals and increase sufficiently the accuracy of the conducted measurements. The te and tc emission/capture time constants of the traps, respectively, are then calculated and a cross-validation through frequency domain analysis (Lorentzian fitting) was performed proving that the proposed method is accurate.",Applied Physics
1483,2502.02119,"['Mavropoulis, A', 'Vasileiadis, N', 'Theodorou, C', 'Sygellou, L', 'Normand, P', 'Sirakoulis, G Ch', 'Dimitrakis, P']",Effect of SOI substrate on silicon nitride resistance switching using MIS structure,"Several resistive memory technologies (RRAMs) are prominent, but few are fulfilling the requirements for CMOS integration and meet the commercialization standards. In this work, the fabrication and electrical characterization of a fully compatible CMOS process on SOI substrate of 1R silicon SiN-based resistance switching (RS) MIS devices is presented. The RS characteristics are compared with the same devices previously fabricated on bulk silicon.",Applied Physics
1484,2502.02136,"['Ali, Mouhamad Al Sayed', 'Balac, Stéphane', 'Bourcier, Germain', 'Caloz, Gabriel', 'Dauge, Monique', 'Fernandez, Arnaud', 'Llopis, Olivier', 'Mahé, Fabrice']",Numerical simulation of Lugiato-Lefever equation for Kerr combs generation in Fabry-Perot resonators,"Lugiato-Lefever equation (LLE) is a nonlinear Schr\""odinger equation with damping, detuning and driving terms, introduced as a model for Kerr combs generation in ring-shape resonators and more recently, in the form of a variant, in Fabry-Perot (FP) resonators. The aim of this paper is to present some numerical methods that complement each other to solve the LLE in its general form both in the dynamic and in the steady state regimes. We also provide some mathematical properties of the LLE likely to help the understanding and interpretation of the numerical simulation results.",Optics
1485,2502.02152,"['Schmidt, Kylian', 'Kota, Nikhil', 'Kieseler, Jan', 'De Vita, Andrea', 'Klute, Markus', 'Abhishek', 'Aehle, Max', 'Awais, Muhammad', 'Breccia, Alessandro', 'Carroccio, Riccardo', 'Chen, Long', 'Dorigo, Tommaso', 'Gauger, Nicolas R.', 'Lupi, Enrico', 'Nardi, Federico', 'Nguyen, Xuan Tung', 'Sandin, Fredrik', 'Willmore, Joseph', 'Vischia, Pietro']",End-to-End Detector Optimization with Diffusion models: A Case Study in Sampling Calorimeters,"Recent advances in machine learning have opened new avenues for optimizing detector designs in high-energy physics, where the complex interplay of geometry, materials, and physics processes has traditionally posed a significant challenge. In this work, we introduce the $\textit{end-to-end}$ AI Detector Optimization framework (AIDO) that leverages a diffusion model as a surrogate for the full simulation and reconstruction chain, enabling gradient-based design exploration in both continuous and discrete parameter spaces. Although this framework is applicable to a broad range of detectors, we illustrate its power using the specific example of a sampling calorimeter, focusing on charged pions and photons as representative incident particles. Our results demonstrate that the diffusion model effectively captures critical performance metrics for calorimeter design, guiding the automatic search for layer arrangement and material composition that aligns with known calorimeter principles. The success of this proof-of-concept study provides a foundation for future applications of end-to-end optimization to more complex detector systems, offering a promising path toward systematically exploring the vast design space in next-generation experiments.",Instrumentation and Detectors
1486,2502.02161,"['Ji, Jingxian', 'Mukherjee, Shambo', 'Kuhl, Alexander', 'Koke, Sebastian', 'Leipe, Markus', 'Rothe, Markus', 'Steinlechner, Fabian', 'Kronjäger, Jochen']",A plug-and-play solution for characterizing two-way optical frequency transfer over free-space,"Optical clock networks connected by phase-coherent links offer significant potential for advancing fundamental research and diverse scientific applications. Free-space optical frequency transfer extends fiber-based connectivity to remote areas and holds the potential for global coverage via satellite links. Here we present a compact and robust portable, rack-integrated two-way free-space link characterization system. Equipped with plug-and-play capabilities, the system enables straightforward interfacing with various optical systems and facilitates quick deployment for field experiments. In this work, we achieve a fractional frequency instability of $2.0 \times 10^{-19}$ for an averaging time of 10 s over a 3.4 km horizontal fully folded intra-city free-space link. Moreover, the system maintains an uptime of $94\%$ over 15 hours, illustrating its reliability and effectiveness for high-precision optical frequency comparisons over free-space.",Optics
1487,2502.02169,"['Wilhelmer, Raphael', 'Diez, Matthias', 'Krondorfer, Johannes K.', 'Hauser, Andreas W.']",Molecular Pseudorotation in Phthalocyanines as a Tool for Magnetic Field Control at the Nanoscale,"Metal phthalocyanines, a highly versatile class of aromatic, planar, macrocyclic molecules with a chelated central metal ion, are topical objects of ongoing research and particularly interesting due to their magnetic properties. However, while current focus lies almost exclusively on spin-Zeeman-related effects, the high symmetry of the molecule and its circular shape suggests the exploitation of light-induced excitation of twofold degenerate vibrational states in order to generate, switch and manipulate magnetic fields at the nanoscale. The underlying mechanism is a molecular pseudorotation that can be triggered by infrared pulses and gives rise to a quantized, small but controllable magnetic dipole moment. We investigate the optical stimulation of vibrationally-induced molecular magnetism and estimate changes in the magnetic shielding constants for confirmation by future experiments.",Chemical Physics
1488,2502.02195,"['Wang, Feng', 'Qiu, Hong', 'Huang, Yingying', 'Gu, Xiaozhe', 'Wang, Renfang', 'Yang, Bo']",EFKAN: A KAN-Integrated Neural Operator For Efficient Magnetotelluric Forward Modeling,"Magnetotelluric (MT) forward modeling is fundamental for improving the accuracy and efficiency of MT inversion. Neural operators (NOs) have been effectively used for rapid MT forward modeling, demonstrating their promising performance in solving the MT forward modeling-related partial differential equations (PDEs). Particularly, they can obtain the electromagnetic field at arbitrary locations and frequencies. In these NOs, the projection layers have been dominated by multi-layer perceptrons (MLPs), which may potentially reduce the accuracy of solution due to they usually suffer from the disadvantages of MLPs, such as lack of interpretability, overfitting, and so on. Therefore, to improve the accuracy of MT forward modeling with NOs and explore the potential alternatives to MLPs, we propose a novel neural operator by extending the Fourier neural operator (FNO) with Kolmogorov-Arnold network (EFKAN). Within the EFKAN framework, the FNO serves as the branch network to calculate the apparent resistivity and phase from the resistivity model in the frequency domain. Meanwhile, the KAN acts as the trunk network to project the resistivity and phase, determined by the FNO, to the desired locations and frequencies. Experimental results demonstrate that the proposed method not only achieves higher accuracy in obtaining apparent resistivity and phase compared to the NO equipped with MLPs at the desired frequencies and locations but also outperforms traditional numerical methods in terms of computational speed.",Geophysics
1489,2502.02211,"['Kirsz, M.', 'Daramola, A.', 'Hermann, A.', 'Zong, H.', 'Ackland, G. J.']",Tadah! A Swiss Army Knife for Developing and Deployment of Machine Learning Interatomic Potentials,"The Tadah! code provides a versatile platform for developing and optimizing Machine Learning Interatomic Potentials (MLIPs). By integrating composite descriptors, it allows for a nuanced representation of system interactions, customized with unique cutoff functions and interaction distances. Tadah! supports Bayesian Linear Regression (BLR) and Kernel Ridge Regression (KRR) to enhance model accuracy and uncertainty management. A key feature is its hyperparameter optimization cycle, iteratively refining model architecture to improve transferability. This approach incorporates performance constraints, aligning predictions with experimental and theoretical data. Tadah! provides an interface for LAMMPS, enabling the deployment of MLIPs in molecular dynamics simulations. It is designed for broad accessibility, supporting parallel computations on desktop and HPC systems. Tadah! leverages a modular C++ codebase, utilizing both compile-time and runtime polymorphism for flexibility and efficiency. Neural network support and predefined bonding schemes are potential future developments, and Tadah! remains open to community-driven feature expansion. Comprehensive documentation and command-line tools further streamline the development and application of MLIPs.",Computational Physics
1490,2502.02217,"['Katsumi, Daigaku', 'Inubushi, Masanobu', 'Yokoyama, Naoto']",Data-driven prediction of reversal of large-scale circulation in turbulent convection,"Large-scale circulation (LSC) quasi-stably emerges in the turbulent Rayleigh-B\'{e}nard convection, and intermittently reverses its rotational direction in two-dimensional turbulent convection. In this paper, direct numerical simulations of the intermittent reversals of the LSC in a two-dimensional square domain are performed, and the time series of the total angular momentum indicating the rotational direction of the LSC is predicted by reservoir computing whose input consists of the shear rates and temperatures at six locations on the sidewalls. The total angular momentum in the simulation after times shorter than half the typical duration of the quasi-stable states is successfully reproduced by the locally-measurable quantities on the sidewalls because the secondary rolls accompanied by the boundary flow characterize the reversal of the LSC. The successful prediction by such sparse input derived from local measurements on the sidewalls demonstrates that the reservoir computing prediction of the reversal is feasible in laboratory experiments and industrial applications. On the other hand, long-term prediction often provides the total angular momentum opposite in sign to the one in the simulations in the late parts of long quasi-stable states. The statistical independence of each reversal implies that the prediction after the reversal is difficult or even impossible, and the training data in the late part in the long quasi-stable state, which rarely appears, is contaminated by the statistically-independent angular momentum in the subsequent quasi-stable state.",Fluid Dynamics
1491,2502.02241,"['Chen, Suni', 'Lin, Chuandong', 'Li, Demei', 'Lai, Huilin']",Burnett-level discrete Boltzmann modeling of compressible flows under force,"In this paper, a Burnett-level discrete Boltzmann model (DBM) is proposed for the compressible flow in a force field, and a discrete velocity set with 25 velocities is constructed for the DBM, featuring good spatial symmetry. In the discrete Boltzmann equation, both the discrete equilibrium distribution function and the force term satisfy 25 independent moment relations and are computed with the matrix inversion method. This approach ensures high physical accuracy, computational efficiency, and ease of implementation. Through the Chapman-Enskog expansion analysis, it is demonstrated that the current DBM can recover the Burnett equations for the compressible system under force in the continuum limit. Moreover, the DBM has the capability of capturing essential thermodynamic nonequilibrium behaviors. Finally, the model is validated through five typical benchmarks, including the free falling, Sod shock tube, sound wave, thermal Couette flow, and Rayleigh-Taylor instability.",Fluid Dynamics
1492,2502.02244,"['Yang, J.', 'Braun, S.', 'Buat, Q.', 'Ding, J.', 'Harrison, M.', 'Kammel, P.', 'Mazza, S. M.', 'McKinney-Martinez, F.', 'Molnar, A.', 'Ott, J.', 'Seiden, A.', 'Schumm, B.', 'Zhao, Y.', 'Zhang, Y.', 'Tishchenko, V.', 'Bisht, A.', 'Centis-Vignali, M.', 'Paternoster, G.', 'Boscardin, M.']",Measured gain suppression in FBK LGADs with different active thicknesses,"In recent years, the gain suppression mechanism has been studied for large localized charge deposits in Low-Gain Avalanche Detectors (LGADs). LGADs are a thin silicon detector with a highly doped gain layer that provides moderate internal signal amplification. Using the CENPA Tandem accelerator at the University of Washington, the response of LGADs with different thicknesses to MeV-range energy deposits from a proton beam were studied. Three LGAD prototypes of 50~$\mu$m, 100~$\mu$m, 150~$\mu$m were characterized. The devices' gain was determined as a function of bias voltage, incidence beam angle, and proton energy. This study was conducted in the scope of the PIONEER experiment, an experiment proposed at the Paul Scherrer Institute to perform high-precision measurements of rare pion decays. LGADs are considered for the active target (ATAR) and energy linearity is an important property for particle ID capabilities.",Instrumentation and Detectors
1493,2502.02251,"['Pedersen, Håkon', 'Hansen, Alex']",Geometric structure of parameter space in immiscible two-phase flow in porous media,"In a recent paper, a continuum theory of immiscible and incompressible two-phase flow in porous media based on generalized thermodynamic principles was formulated (Transport in Porous Media, 125, 565 (2018)). In this theory, two immiscible and incompressible fluids flowing in a porous medium are treated as an effective fluid, substituting the two interacting subsystems for a single system with an effective viscosity and pressure gradient. In assuming Euler homogeneity of the total volumetric flow rate and comparing the resulting first order partial differential equation to the total volumetric flow rate in the porous medium, one can introduce of a novel velocity that relates the two pairs of velocities. This velocity, the co-moving velocity, describes the mutual co-carrying of fluids due to immiscibility effects and interactions between the fluid clusters and the porous medium itself. The theory is based upon general principles of thermodynamics, and allows for many relations and analogies to draw upon for a two-phase flow systems. The goal of this work is to provide relations between geometric concepts and the variables appearing in the thermodynamics-like theory of two-phase flow. We encounter two interpretations of the velocities of the fluids: as tangent vectors (derivations) acting on functions, or as coordinates on an affine line. The two views are closely related, with the former viewpoint being more useful in relation to the underlying geometrical structure of equilibrium thermodynamics, and the latter being more useful in concrete computations and finding examples of constitutive relations. We apply these straightforward geometric contexts to interpret the relations between the velocities, and from this obtain a general form for the co-moving velocity.",Fluid Dynamics
1494,2502.02268,"['Dhamanekar, Abhijit', 'Das, Ritwik', 'Ansumali, Santosh', 'Vysyaraju, Raviraju', 'Rajendran, Arvind', 'V., Diwakar S.']",A simplified digital twin of a pressure swing adsorption plant for air separation,"The pressure swing adsorption (PSA) process is one of the widely utilized techniques for air separation. Operating on the Skarstrom cycle, the porous adsorbent columns of a PSA system alternate between adsorption and desorption phases to selectively enrich the desired component in a gas mixture. The current work presents a robust and generalizable digital twin CFD model of a PSA system that can significantly help in design and device characterization. Using an axisymmetric representation, the digital twin accurately mimics all the key components of an air separation plant, including the air reservoir, adsorbent columns, product buffer tank, pressure regulator, solenoidal valves, and mesh filters. The model simulates the flow and adsorption processes in the system by solving the conservation equations for mass, momentum, energy, and species, along with the equation for adsorption kinetics. The cyclic operation of the PSA plants, typically controlled by solenoid valves, is emulated by dynamically modifying the boundary conditions of different subdomains. Such an integrated approach is shown here to closely replicate the performance of an in-house PSA pilot setup producing oxygen in terms of purity and pressure transience. Also, both the numerical and the experimental results yield an optimum performance for the same process parameters, such as pressurization time (26 s), purge time (2 s), and equalization time (4 s). The proposed numerical model is versatile and can be adapted to various industrial applications of PSA technology, such as hydrogen purification and carbon capture. Thus, it offers a cost-effective tool for designing and optimizing PSA systems.",Fluid Dynamics
1495,2502.02298,"['Besabe, Lander', 'Jose, Editha', 'Tapia, Alvin Karlo']",A cellular automata model for particle transport in disordered systems,"We construct a cellular automaton (CA) model that describes the movement of a particle in a disordered system. The mathematical properties of the CA model were examined by varying the configuration of grid and determining the number of percolating paths. Through this model, we were able to develop a computer simulation that shows particle transport. Under particle hopping mechanism, with or without tunneling(or backscattering), it was found out that there is an exponential behavior of percolation probability. However, the onset of the percolation probability is shifted to a smaller value when tunneling and backscattering are present.",Computational Physics
1496,2502.02359,"['Georgiou, Dimitrios', 'Sun, Danqi', 'Liu, Xing', 'Athanasiou, Christos E']",Suppressing Mechanical Property Variability in Recycled Plastics via Bio-inspired Design,"The escalating plastic waste crisis demands global action, yet mechanical recycling - currently the most prevalent strategy - remains severely underutilized. Only a small fraction of the total plastic waste is recycled in this manner, largely due to the significant variability in recycled plastics' mechanical properties. This variability stems from compositional fluctuations and impurities introduced throughout the materials' lifecycle and the recycling process, deterring industries with stringent product specifications from adopting recycled plastics on a wider scale. To overcome this challenge, we propose a composite structure inspired by nacre's microstructure - a natural material known for its exceptional mechanical performance despite its inherent randomness across multiple length scales. This bio-inspired design features stiff recycled plastic platelets (""bricks"") within a soft polymeric matrix (""mortar""). We use a tension-shear-chain model to capture the deformation mechanism of the structure, and demonstrate, through a case study of commercial stretch wrap, that the proposed design reduces variability in effective elastic modulus by 89.5% and in elongation at break by 42%, while achieving the same modulus as the virgin stretch wrap material. These findings highlight the potential of the proposed bio-inspired design to enhance the mechanical performance of recycled plastics, but also demonstrate that a universally applicable, chemistry-agnostic approach can substantially broaden their applications, paving the way for sustainable plastic waste management.",General Physics
